YOLOv8n Metrics
04-16-2026 17:18:20 RAM 5268/7607MB (lfb 67x4MB) SWAP 73/3804MB (cached 0MB) CPU [4%@729,4%@729,2%@729,2%@729,100%@1728,0%@1728] GR3D_FREQ 0% cpu@48.75C soc2@47.031C soc0@47.656C gpu@48.75C tj@48.75C soc1@47.281C VDD_IN 5151mW/6377mW VDD_CPU_GPU_CV 1275mW/2270mW VDD_SOC 1517mW/1588mW
04-16-2026 17:18:21 RAM 4240/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [5%@729,3%@729,6%@729,24%@729,17%@729,24%@729] GR3D_FREQ 0% cpu@48.468C soc2@47.062C soc0@47.656C gpu@48.312C tj@48.468C soc1@47.156C VDD_IN 4300mW/6268mW VDD_CPU_GPU_CV 882mW/2197mW VDD_SOC 1286mW/1572mW
04-16-2026 17:18:22 RAM 4240/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [11%@729,12%@729,16%@729,10%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@48.218C soc2@46.843C soc0@47.718C gpu@48.312C tj@48.312C soc1@47.093C VDD_IN 3870mW/6148mW VDD_CPU_GPU_CV 684mW/2121mW VDD_SOC 1128mW/1550mW
04-16-2026 17:18:23 RAM 4241/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [4%@729,6%@729,7%@729,6%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@48.281C soc2@47C soc0@47.437C gpu@48.218C tj@48.218C soc1@47.156C VDD_IN 3628mW/6028mW VDD_CPU_GPU_CV 564mW/2047mW VDD_SOC 1088mW/1528mW

YOLOv8n Metrics
04-16-2026 17:20:24 RAM 4434/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [18%@1728,16%@1728,17%@1728,100%@1728,21%@729,20%@729] GR3D_FREQ 0% cpu@48.031C soc2@45.906C soc0@46.375C gpu@47.281C tj@48.031C soc1@46.031C VDD_IN 5342mW/5342mW VDD_CPU_GPU_CV 1671mW/1671mW VDD_SOC 1435mW/1435mW
04-16-2026 17:20:25 RAM 4465/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [2%@1728,3%@1728,2%@1728,100%@1728,0%@729,2%@729] GR3D_FREQ 0% cpu@47.687C soc2@45.937C soc0@46.531C gpu@47.343C tj@47.687C soc1@46.25C VDD_IN 5294mW/5318mW VDD_CPU_GPU_CV 1589mW/1630mW VDD_SOC 1433mW/1434mW
04-16-2026 17:20:26 RAM 4509/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [5%@1728,3%@1728,3%@1728,100%@1728,2%@729,7%@729] GR3D_FREQ 0% cpu@47.937C soc2@46C soc0@46.531C gpu@47.437C tj@47.937C soc1@45.968C VDD_IN 5374mW/5337mW VDD_CPU_GPU_CV 1629mW/1630mW VDD_SOC 1472mW/1447mW
04-16-2026 17:20:27 RAM 4532/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [4%@1728,5%@1728,5%@1728,100%@1728,2%@729,0%@729] GR3D_FREQ 0% cpu@48.156C soc2@46.031C soc0@46.625C gpu@47.406C tj@48.156C soc1@46C VDD_IN 5334mW/5336mW VDD_CPU_GPU_CV 1629mW/1630mW VDD_SOC 1433mW/1443mW
04-16-2026 17:20:28 RAM 4647/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [31%@1190,26%@1190,30%@1190,90%@1190,30%@1728,26%@1728] GR3D_FREQ 0% cpu@48.093C soc2@46.125C soc0@46.687C gpu@47.531C tj@48.093C soc1@46.093C VDD_IN 6060mW/5481mW VDD_CPU_GPU_CV 2189mW/1741mW VDD_SOC 1475mW/1450mW
04-16-2026 17:20:29 RAM 5451/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [57%@1728,58%@1728,78%@1728,59%@1728,97%@1728,55%@1728] GR3D_FREQ 98% cpu@48.218C soc2@46.375C soc0@46.593C gpu@47.937C tj@48.218C soc1@46.25C VDD_IN 7057mW/5744mW VDD_CPU_GPU_CV 2702mW/1902mW VDD_SOC 1674mW/1487mW
04-16-2026 17:20:30 RAM 5663/7607MB (lfb 2x4MB) SWAP 73/3804MB (cached 0MB) CPU [43%@1113,14%@1113,15%@1113,30%@1113,37%@729,7%@729] GR3D_FREQ 37% cpu@47.843C soc2@46.25C soc0@46.687C gpu@47.968C tj@47.75C soc1@46.312C VDD_IN 6019mW/5783mW VDD_CPU_GPU_CV 1883mW/1899mW VDD_SOC 1642mW/1509mW
04-16-2026 17:20:31 RAM 5732/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [34%@1728,29%@1728,24%@1728,28%@1728,42%@960,14%@960] GR3D_FREQ 76% cpu@47.718C soc2@46.156C soc0@46.656C gpu@47.812C tj@47.812C soc1@46.375C VDD_IN 5858mW/5792mW VDD_CPU_GPU_CV 1642mW/1867mW VDD_SOC 1645mW/1526mW
04-16-2026 17:20:32 RAM 5765/7607MB (lfb 2x2MB) SWAP 73/3804MB (cached 0MB) CPU [44%@1728,15%@1728,18%@1728,17%@1728,28%@1267,51%@1267] GR3D_FREQ 18% cpu@47.906C soc2@46.281C soc0@46.75C gpu@47.812C tj@48.031C soc1@46.312C VDD_IN 5506mW/5760mW VDD_CPU_GPU_CV 1524mW/1829mW VDD_SOC 1567mW/1531mW
04-16-2026 17:20:33 RAM 5801/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [35%@1728,39%@1728,27%@1728,20%@1728,14%@1728,84%@1728] GR3D_FREQ 99% cpu@48.906C soc2@46.812C soc0@47.093C gpu@49.375C tj@49.375C soc1@46.375C VDD_IN 10134mW/6198mW VDD_CPU_GPU_CV 4674mW/2113mW VDD_SOC 2225mW/1600mW
04-16-2026 17:20:34 RAM 5816/7607MB (lfb 5x4MB) SWAP 73/3804MB (cached 0MB) CPU [3%@729,4%@729,5%@729,3%@729,4%@1728,99%@1728] GR3D_FREQ 0% cpu@48.25C soc2@46.5C soc0@47.125C gpu@48.031C tj@48.25C soc1@46.531C VDD_IN 6011mW/6181mW VDD_CPU_GPU_CV 1947mW/2098mW VDD_SOC 1592mW/1599mW
04-16-2026 17:20:35 RAM 5867/7607MB (lfb 5x4MB) SWAP 73/3804MB (cached 0MB) CPU [65%@729,29%@729,9%@729,28%@729,40%@1728,12%@1728] GR3D_FREQ 0% cpu@48.656C soc2@46.562C soc0@46.875C gpu@48.031C tj@48.656C soc1@46.625C VDD_IN 5422mW/6118mW VDD_CPU_GPU_CV 1711mW/2066mW VDD_SOC 1433mW/1586mW
04-16-2026 17:20:36 RAM 5909/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [12%@1728,26%@1728,20%@1728,19%@1728,88%@1728,1%@1728] GR3D_FREQ 0% cpu@48.687C soc2@46.5C soc0@46.968C gpu@47.968C tj@48.687C soc1@46.656C VDD_IN 5502mW/6070mW VDD_CPU_GPU_CV 1791mW/2045mW VDD_SOC 1435mW/1574mW
04-16-2026 17:20:37 RAM 6002/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [6%@1728,5%@1728,100%@1728,4%@1728,2%@729,8%@729] GR3D_FREQ 0% cpu@48.656C soc2@46.468C soc0@46.968C gpu@48.062C tj@48.656C soc1@46.656C VDD_IN 5422mW/6024mW VDD_CPU_GPU_CV 1592mW/2012mW VDD_SOC 1475mW/1567mW
04-16-2026 17:20:38 RAM 5982/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [2%@1728,9%@1728,100%@1728,2%@1728,9%@729,1%@729] GR3D_FREQ 0% cpu@48.781C soc2@46.5C soc0@46.906C gpu@48.062C tj@49C soc1@46.75C VDD_IN 5302mW/5976mW VDD_CPU_GPU_CV 1632mW/1987mW VDD_SOC 1433mW/1558mW
04-16-2026 17:20:39 RAM 5905/7607MB (lfb 6x4MB) SWAP 73/3804MB (cached 0MB) CPU [3%@1728,9%@1728,100%@1728,2%@1728,7%@1344,0%@1344] GR3D_FREQ 0% cpu@48.531C soc2@46.5C soc0@47.062C gpu@48.156C tj@48.531C soc1@46.437C VDD_IN 5382mW/5939mW VDD_CPU_GPU_CV 1592mW/1962mW VDD_SOC 1472mW/1553mW
04-16-2026 17:20:40 RAM 5329/7607MB (lfb 44x4MB) SWAP 73/3804MB (cached 0MB) CPU [13%@1728,8%@1728,47%@1728,59%@1728,10%@729,10%@729] GR3D_FREQ 0% cpu@48.406C soc2@46.468C soc0@47.062C gpu@48.062C tj@48.406C soc1@46.562C VDD_IN 5302mW/5901mW VDD_CPU_GPU_CV 1433mW/1931mW VDD_SOC 1475mW/1548mW
04-16-2026 17:20:41 RAM 5267/7607MB (lfb 55x4MB) SWAP 73/3804MB (cached 0MB) CPU [2%@1728,2%@1728,0%@1728,100%@1728,1%@729,1%@729] GR3D_FREQ 0% cpu@48.125C soc2@46.531C soc0@47.218C gpu@47.906C tj@48.125C soc1@46.562C VDD_IN 5151mW/5860mW VDD_CPU_GPU_CV 1275mW/1895mW VDD_SOC 1475mW/1544mW
04-16-2026 17:20:42 RAM 4248/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [21%@729,2%@729,2%@729,10%@729,1%@729,23%@729] GR3D_FREQ 0% cpu@48.031C soc2@46.437C soc0@46.968C gpu@47.906C tj@48.031C soc1@46.562C VDD_IN 4019mW/5763mW VDD_CPU_GPU_CV 763mW/1835mW VDD_SOC 1205mW/1526mW
04-16-2026 17:20:43 RAM 4245/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [12%@729,7%@729,16%@729,8%@729,9%@729,4%@729] GR3D_FREQ 0% cpu@47.437C soc2@46.187C soc0@46.937C gpu@47.906C tj@47.906C soc1@46.656C VDD_IN 3709mW/5660mW VDD_CPU_GPU_CV 604mW/1774mW VDD_SOC 1128mW/1506mW
04-16-2026 17:20:44 RAM 4246/7607MB (lfb 81x4MB) SWAP 73/3804MB (cached 0MB) CPU [3%@729,2%@729,1%@729,5%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@47.5C soc2@46.156C soc0@46.875C gpu@47.906C tj@47.906C soc1@46.687C VDD_IN 3513mW/5558mW VDD_CPU_GPU_CV 524mW/1714mW VDD_SOC 1090mW/1486mW

YOLOv8n Metrics
04-16-2026 17:22:33 RAM 4419/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [18%@1728,20%@1728,21%@1728,100%@1728,17%@1036,16%@1036] GR3D_FREQ 0% cpu@48.093C soc2@45.843C soc0@46.343C gpu@47.375C tj@48.093C soc1@45.843C VDD_IN 5342mW/5342mW VDD_CPU_GPU_CV 1671mW/1671mW VDD_SOC 1435mW/1435mW
04-16-2026 17:22:34 RAM 4455/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [5%@1728,6%@1728,6%@1728,100%@1728,7%@729,4%@729] GR3D_FREQ 0% cpu@47.625C soc2@45.875C soc0@46.281C gpu@47.437C tj@47.625C soc1@45.906C VDD_IN 5374mW/5358mW VDD_CPU_GPU_CV 1629mW/1650mW VDD_SOC 1433mW/1434mW
04-16-2026 17:22:35 RAM 4499/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [3%@1728,3%@1728,1%@1728,100%@1728,0%@729,1%@729] GR3D_FREQ 0% cpu@47.718C soc2@45.812C soc0@46.343C gpu@47.562C tj@47.718C soc1@46.062C VDD_IN 5294mW/5337mW VDD_CPU_GPU_CV 1589mW/1630mW VDD_SOC 1433mW/1434mW
04-16-2026 17:22:36 RAM 4525/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [0%@1728,1%@1728,1%@1728,100%@1728,1%@729,2%@729] GR3D_FREQ 0% cpu@47.75C soc2@45.843C soc0@46.437C gpu@47.343C tj@47.75C soc1@46.093C VDD_IN 5254mW/5316mW VDD_CPU_GPU_CV 1550mW/1610mW VDD_SOC 1433mW/1434mW
04-16-2026 17:22:37 RAM 4653/7607MB (lfb 78x4MB) SWAP 73/3804MB (cached 0MB) CPU [23%@1728,25%@1728,27%@1728,96%@1728,23%@729,22%@729] GR3D_FREQ 0% cpu@48.187C soc2@46.062C soc0@46.5C gpu@47.437C tj@48.187C soc1@46.031C VDD_IN 5940mW/5441mW VDD_CPU_GPU_CV 2109mW/1710mW VDD_SOC 1472mW/1441mW
04-16-2026 17:22:38 RAM 5460/7607MB (lfb 1x2MB) SWAP 73/3804MB (cached 0MB) CPU [64%@1728,87%@1728,71%@1728,64%@1728,60%@1113,61%@1113] GR3D_FREQ 98% cpu@48.343C soc2@46.343C soc0@46.718C gpu@47.875C tj@48.25C soc1@46.187C VDD_IN 7057mW/5710mW VDD_CPU_GPU_CV 2706mW/1876mW VDD_SOC 1674mW/1480mW
04-16-2026 17:22:39 RAM 5653/7607MB (lfb 2x4MB) SWAP 73/3804MB (cached 0MB) CPU [48%@729,15%@729,43%@729,14%@729,20%@1190,38%@1190] GR3D_FREQ 52% cpu@47.937C soc2@46.25C soc0@46.718C gpu@47.625C tj@47.937C soc1@46.281C VDD_IN 6219mW/5783mW VDD_CPU_GPU_CV 2003mW/1894mW VDD_SOC 1642mW/1503mW
04-16-2026 17:22:40 RAM 5710/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [35%@1036,40%@1036,35%@1036,20%@1036,20%@729,13%@729] GR3D_FREQ 48% cpu@47.531C soc2@46.093C soc0@46.656C gpu@47.968C tj@47.968C soc1@46.312C VDD_IN 5747mW/5778mW VDD_CPU_GPU_CV 1564mW/1853mW VDD_SOC 1645mW/1521mW
04-16-2026 17:22:41 RAM 5741/7607MB (lfb 17x1MB) SWAP 73/3804MB (cached 0MB) CPU [30%@1190,28%@1190,6%@1190,16%@1190,41%@729,33%@729] GR3D_FREQ 19% cpu@47.656C soc2@46.25C soc0@46.75C gpu@47.875C tj@47.875C soc1@46.187C VDD_IN 5193mW/5713mW VDD_CPU_GPU_CV 1326mW/1794mW VDD_SOC 1487mW/1517mW
04-16-2026 17:22:42 RAM 5783/7607MB (lfb 17x1MB) SWAP 73/3804MB (cached 0MB) CPU [30%@729,52%@729,6%@729,6%@729,34%@1728,16%@1728] GR3D_FREQ 10% cpu@48.75C soc2@46.562C soc0@46.843C gpu@48.718C tj@48.75C soc1@46.281C VDD_IN 9116mW/6054mW VDD_CPU_GPU_CV 3974mW/2012mW VDD_SOC 2070mW/1572mW
04-16-2026 17:22:43 RAM 5808/7607MB (lfb 5x4MB) SWAP 73/3804MB (cached 0MB) CPU [92%@1728,4%@1728,7%@1728,7%@1728,11%@729,9%@729] GR3D_FREQ 0% cpu@48.187C soc2@46.562C soc0@46.843C gpu@48.312C tj@48.312C soc1@46.406C VDD_IN 6170mW/6064mW VDD_CPU_GPU_CV 2066mW/2017mW VDD_SOC 1592mW/1574mW
04-16-2026 17:22:44 RAM 5853/7607MB (lfb 5x4MB) SWAP 73/3804MB (cached 0MB) CPU [58%@729,43%@729,25%@729,46%@729,59%@1728,39%@1728] GR3D_FREQ 0% cpu@48.343C soc2@46.437C soc0@46.843C gpu@48.25C tj@48.343C soc1@46.562C VDD_IN 5901mW/6051mW VDD_CPU_GPU_CV 2030mW/2018mW VDD_SOC 1472mW/1566mW
04-16-2026 17:22:45 RAM 5887/7607MB (lfb 1x2MB) SWAP 73/3804MB (cached 0MB) CPU [4%@1728,21%@1728,5%@1728,15%@1728,92%@729,0%@729] GR3D_FREQ 0% cpu@48.031C soc2@46.468C soc0@46.937C gpu@47.875C tj@48.031C soc1@46.531C VDD_IN 5302mW/5993mW VDD_CPU_GPU_CV 1671mW/1991mW VDD_SOC 1435mW/1556mW
04-16-2026 17:22:46 RAM 5977/7607MB (lfb 10x1MB) SWAP 73/3804MB (cached 0MB) CPU [3%@1728,100%@1728,3%@1728,11%@1728,10%@729,0%@729] GR3D_FREQ 0% cpu@48.031C soc2@46.406C soc0@47C gpu@47.968C tj@48.031C soc1@46.562C VDD_IN 5263mW/5941mW VDD_CPU_GPU_CV 1552mW/1960mW VDD_SOC 1435mW/1547mW
04-16-2026 17:22:47 RAM 5948/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [12%@1728,100%@1728,11%@1728,17%@1728,13%@729,3%@729] GR3D_FREQ 0% cpu@48.437C soc2@46.562C soc0@47.031C gpu@47.906C tj@48.437C soc1@46.531C VDD_IN 5462mW/5909mW VDD_CPU_GPU_CV 1748mW/1946mW VDD_SOC 1433mW/1539mW
04-16-2026 17:22:48 RAM 5872/7607MB (lfb 4x4MB) SWAP 73/3804MB (cached 0MB) CPU [13%@1728,100%@1728,2%@1728,4%@1728,7%@1728,0%@1728] GR3D_FREQ 0% cpu@48.187C soc2@46.625C soc0@47.187C gpu@47.937C tj@48.187C soc1@46.531C VDD_IN 5462mW/5881mW VDD_CPU_GPU_CV 1671mW/1929mW VDD_SOC 1472mW/1535mW
04-16-2026 17:22:49 RAM 5323/7607MB (lfb 48x4MB) SWAP 73/3804MB (cached 0MB) CPU [11%@1728,48%@1728,12%@1728,58%@1728,8%@729,9%@729] GR3D_FREQ 0% cpu@48.531C soc2@46.5C soc0@46.906C gpu@47.968C tj@48.531C soc1@46.531C VDD_IN 5382mW/5852mW VDD_CPU_GPU_CV 1472mW/1902mW VDD_SOC 1515mW/1534mW
04-16-2026 17:22:50 RAM 5259/7607MB (lfb 63x4MB) SWAP 73/3804MB (cached 0MB) CPU [1%@1728,2%@1728,2%@1728,100%@1728,0%@729,0%@729] GR3D_FREQ 0% cpu@48.125C soc2@46.375C soc0@46.906C gpu@47.968C tj@48.125C soc1@46.718C VDD_IN 5151mW/5813mW VDD_CPU_GPU_CV 1275mW/1867mW VDD_SOC 1475mW/1531mW
04-16-2026 17:22:51 RAM 4234/7607MB (lfb 80x4MB) SWAP 73/3804MB (cached 0MB) CPU [21%@729,2%@729,2%@729,15%@729,0%@729,23%@729] GR3D_FREQ 0% cpu@47.562C soc2@46.281C soc0@46.968C gpu@47.906C tj@47.906C soc1@46.843C VDD_IN 4099mW/5723mW VDD_CPU_GPU_CV 802mW/1811mW VDD_SOC 1205mW/1514mW
04-16-2026 17:22:52 RAM 4231/7607MB (lfb 80x4MB) SWAP 73/3804MB (cached 0MB) CPU [11%@729,13%@729,10%@729,11%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@47.656C soc2@46.312C soc0@47.125C gpu@48.218C tj@48.218C soc1@46.531C VDD_IN 3669mW/5620mW VDD_CPU_GPU_CV 604mW/1751mW VDD_SOC 1128mW/1494mW
04-16-2026 17:22:53 RAM 4231/7607MB (lfb 80x4MB) SWAP 73/3804MB (cached 0MB) CPU [2%@729,2%@729,3%@729,5%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@47.468C soc2@46.281C soc0@46.843C gpu@47.625C tj@47.625C soc1@46.531C VDD_IN 3594mW/5523mW VDD_CPU_GPU_CV 564mW/1694mW VDD_SOC 1088mW/1475mW

YOLOv8n Metrics
04-16-2026 17:23:15 RAM 4427/7607MB (lfb 79x4MB) SWAP 73/3804MB (cached 0MB) CPU [26%@1728,25%@1728,100%@1728,26%@1728,19%@960,26%@960] GR3D_FREQ 28% cpu@48.906C soc2@46.781C soc0@47.187C gpu@48.531C tj@48.906C soc1@46.875C VDD_IN 5621mW/5621mW VDD_CPU_GPU_CV 1831mW/1831mW VDD_SOC 1435mW/1435mW
04-16-2026 17:23:16 RAM 4465/7607MB (lfb 79x4MB) SWAP 73/3804MB (cached 0MB) CPU [1%@1728,1%@1728,100%@1728,2%@1728,5%@729,2%@729] GR3D_FREQ 0% cpu@48.937C soc2@46.75C soc0@47.156C gpu@48.625C tj@48.937C soc1@46.718C VDD_IN 5294mW/5458mW VDD_CPU_GPU_CV 1589mW/1710mW VDD_SOC 1433mW/1434mW
04-16-2026 17:23:17 RAM 4502/7607MB (lfb 79x4MB) SWAP 73/3804MB (cached 0MB) CPU [2%@729,2%@729,4%@729,1%@729,97%@1728,2%@1728] GR3D_FREQ 0% cpu@48.562C soc2@46.781C soc0@47.093C gpu@48.625C tj@48.625C soc1@46.687C VDD_IN 5254mW/5390mW VDD_CPU_GPU_CV 1550mW/1657mW VDD_SOC 1433mW/1434mW
04-16-2026 17:23:18 RAM 4528/7607MB (lfb 79x4MB) SWAP 73/3804MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,100%@1728,1%@1728] GR3D_FREQ 0% cpu@48.718C soc2@46.625C soc0@47.125C gpu@48.687C tj@48.687C soc1@46.812C VDD_IN 5254mW/5356mW VDD_CPU_GPU_CV 1550mW/1630mW VDD_SOC 1433mW/1434mW
04-16-2026 17:23:19 RAM 4655/7607MB (lfb 79x4MB) SWAP 73/3804MB (cached 0MB) CPU [23%@1728,25%@1728,69%@1728,24%@1728,48%@729,23%@729] GR3D_FREQ 0% cpu@48.906C soc2@46.812C soc0@47.125C gpu@48.375C tj@48.906C soc1@46.968C VDD_IN 5901mW/5465mW VDD_CPU_GPU_CV 2070mW/1718mW VDD_SOC 1472mW/1441mW
04-16-2026 17:23:20 RAM 5475/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [71%@1728,66%@1728,80%@1728,91%@1728,68%@729,70%@729] GR3D_FREQ 42% cpu@49.062C soc2@47.093C soc0@47.312C gpu@49.281C tj@49.281C soc1@46.937C VDD_IN 8173mW/5916mW VDD_CPU_GPU_CV 3378mW/1995mW VDD_SOC 1870mW/1513mW
04-16-2026 17:23:21 RAM 5670/7607MB (lfb 2x4MB) SWAP 73/3804MB (cached 0MB) CPU [10%@729,43%@729,5%@729,38%@729,43%@960,17%@960] GR3D_FREQ 17% cpu@48.343C soc2@46.875C soc0@47.562C gpu@48.468C tj@48.468C soc1@47C VDD_IN 5858mW/5908mW VDD_CPU_GPU_CV 1762mW/1961mW VDD_SOC 1605mW/1526mW
04-16-2026 17:23:22 RAM 5749/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [16%@960,21%@960,25%@960,29%@960,49%@729,24%@729] GR3D_FREQ 35% cpu@48.531C soc2@46.906C soc0@47.312C gpu@48.343C tj@48.531C soc1@46.968C VDD_IN 5707mW/5883mW VDD_CPU_GPU_CV 1524mW/1907mW VDD_SOC 1645mW/1541mW
04-16-2026 17:23:23 RAM 5774/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [28%@1190,14%@1190,46%@1190,10%@1190,15%@729,37%@729] GR3D_FREQ 19% cpu@48.281C soc2@46.875C soc0@47.406C gpu@48.312C tj@48.312C soc1@47.156C VDD_IN 5193mW/5806mW VDD_CPU_GPU_CV 1326mW/1842mW VDD_SOC 1529mW/1539mW
04-16-2026 17:23:24 RAM 5821/7607MB (lfb 10x1MB) SWAP 73/3804MB (cached 0MB) CPU [34%@729,25%@729,8%@729,17%@729,53%@1728,6%@1728] GR3D_FREQ 8% cpu@49.281C soc2@47.343C soc0@47.687C gpu@49.25C tj@49.281C soc1@46.968C VDD_IN 9315mW/6157mW VDD_CPU_GPU_CV 4047mW/2063mW VDD_SOC 2070mW/1593mW
04-16-2026 17:23:25 RAM 5850/7607MB (lfb 7x4MB) SWAP 73/3804MB (cached 0MB) CPU [24%@1728,25%@1728,21%@1728,74%@1728,51%@729,26%@729] GR3D_FREQ 13% cpu@49.406C soc2@47.25C soc0@47.843C gpu@48.906C tj@49.406C soc1@47.093C VDD_IN 6608mW/6198mW VDD_CPU_GPU_CV 2344mW/2088mW VDD_SOC 1632mW/1596mW
04-16-2026 17:23:26 RAM 5896/7607MB (lfb 5x4MB) SWAP 73/3804MB (cached 0MB) CPU [15%@1728,81%@1728,30%@1728,23%@1728,31%@729,10%@729] GR3D_FREQ 0% cpu@48.75C soc2@47.312C soc0@47.562C gpu@48.781C tj@48.781C soc1@47.25C VDD_IN 5612mW/6149mW VDD_CPU_GPU_CV 1828mW/2067mW VDD_SOC 1472mW/1586mW
04-16-2026 17:23:27 RAM 5940/7607MB (lfb 1x4MB) SWAP 73/3804MB (cached 0MB) CPU [3%@1728,100%@1728,16%@1728,1%@1728,15%@1728,2%@1728] GR3D_FREQ 0% cpu@48.718C soc2@47.187C soc0@47.562C gpu@48.75C tj@48.906C soc1@47.312C VDD_IN 5302mW/6084mW VDD_CPU_GPU_CV 1671mW/2036mW VDD_SOC 1433mW/1574mW
04-16-2026 17:23:28 RAM 5996/7607MB (lfb 11x1MB) SWAP 73/3804MB (cached 0MB) CPU [2%@1728,100%@1728,12%@1728,0%@1728,11%@729,2%@729] GR3D_FREQ 0% cpu@48.625C soc2@47.093C soc0@47.656C gpu@48.718C tj@48.718C soc1@47.281C VDD_IN 5263mW/6025mW VDD_CPU_GPU_CV 1552mW/2002mW VDD_SOC 1435mW/1564mW
04-16-2026 17:23:29 RAM 5984/7607MB (lfb 7x2MB) SWAP 74/3804MB (cached 0MB) CPU [1%@1728,99%@1728,7%@1728,1%@1728,8%@729,3%@729] GR3D_FREQ 0% cpu@48.875C soc2@47.187C soc0@47.687C gpu@48.781C tj@48.875C soc1@47.437C VDD_IN 5223mW/5972mW VDD_CPU_GPU_CV 1592mW/1974mW VDD_SOC 1433mW/1555mW
04-16-2026 17:23:30 RAM 5914/7607MB (lfb 6x4MB) SWAP 74/3804MB (cached 0MB) CPU [5%@729,53%@729,7%@729,6%@729,56%@1728,7%@1728] GR3D_FREQ 0% cpu@49.062C soc2@47.062C soc0@47.687C gpu@48.843C tj@49.062C soc1@47.125C VDD_IN 5462mW/5940mW VDD_CPU_GPU_CV 1632mW/1953mW VDD_SOC 1472mW/1550mW
04-16-2026 17:23:31 RAM 5335/7607MB (lfb 56x4MB) SWAP 74/3804MB (cached 0MB) CPU [55%@1728,14%@1728,56%@1728,8%@1728,19%@729,13%@729] GR3D_FREQ 0% cpu@48.656C soc2@47.281C soc0@47.593C gpu@48.906C tj@48.906C soc1@47.25C VDD_IN 5462mW/5912mW VDD_CPU_GPU_CV 1552mW/1929mW VDD_SOC 1515mW/1548mW
04-16-2026 17:23:32 RAM 5327/7607MB (lfb 57x4MB) SWAP 74/3804MB (cached 0MB) CPU [96%@1574,2%@1574,2%@1574,3%@1574,1%@729,1%@729] GR3D_FREQ 0% cpu@48.5C soc2@47.062C soc0@47.562C gpu@48.781C tj@48.781C soc1@47.281C VDD_IN 5120mW/5868mW VDD_CPU_GPU_CV 1238mW/1891mW VDD_SOC 1477mW/1544mW
04-16-2026 17:23:33 RAM 4239/7607MB (lfb 82x4MB) SWAP 74/3804MB (cached 0MB) CPU [24%@729,47%@729,1%@729,2%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@48.187C soc2@46.875C soc0@47.625C gpu@48.5C tj@48.5C soc1@47.281C VDD_IN 4373mW/5789mW VDD_CPU_GPU_CV 921mW/1840mW VDD_SOC 1284mW/1530mW
04-16-2026 17:23:34 RAM 4242/7607MB (lfb 82x4MB) SWAP 74/3804MB (cached 0MB) CPU [1%@729,1%@729,3%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@48.406C soc2@46.906C soc0@47.687C gpu@48.437C tj@48.437C soc1@47.156C VDD_IN 3548mW/5677mW VDD_CPU_GPU_CV 524mW/1774mW VDD_SOC 1088mW/1508mW
04-16-2026 17:23:35 RAM 4246/7607MB (lfb 82x4MB) SWAP 74/3804MB (cached 0MB) CPU [7%@729,5%@729,8%@729,11%@729,3%@729,0%@729] GR3D_FREQ 0% cpu@48.375C soc2@46.906C soc0@47.687C gpu@48.593C tj@48.593C soc1@47.156C VDD_IN 3628mW/5580mW VDD_CPU_GPU_CV 564mW/1716mW VDD_SOC 1088mW/1488mW

YOLOv8n Metrics
